,Name,Review_id,Rating,Review,flesch_reading_ease,gunning_fog
78,Reva University,4,4.4,"Placements: 90% students get placed in companies. The highest package is 45LPA (international), and 23LPA (national). Some mass recruiters like wipro, and tcs recruit around 60% students.

Infrastructure: Well-equipped classrooms, beautiful nature which refreshes the mind. Huge buildings with great architecture and good infrastructure. High-speed Wi-Fi facility around the campus. Sports facilities are available. Advanced library, where you can find a great collection of books. The canteen food is tasty and budget friendly. All the medical facilities are provided, and ambulance is available 24/7.

Faculty: Teachers are well experienced. Almost 90% faculty members have double degree. Friendly relationships between students and teachers. The design of the syllabus is pretty good, helpful, and updated every year. Semester exams are moderately difficult.

Other: I have chosen B.Tech in computer science, as it has a great future. Also many companies hire CSE students.",85.81,18.89348171701113
79,Reva University,5,4.4,"Placements: About 30% of students were placed through campus interviews. The highest salary package offered was 4 LPA. Top recruiting companies were Infosys and TCS. Students in other branches got placed in good companies like IBM, TCS, Capgemini, Infosys, etc. The roles offered in our course were good. Our placement cell was very good. They always tried for better placements and the best companies.

Infrastructure: It had Wi-Fi with good internet speed. It had labs, a library, and projectors. It had a presentation hall, workshops, and seminar halls. It had a good hostel with healthy food. It had a huge playground. Sports materials were provided. It had a large lawn. It had a great canteen.

Faculty: Our faculty members were caring and knowledgeable. They always tried to provide the best knowledge.

Other: I am absolutely satisfied with this college. Fests were great.",95.75,14.483504851514262
80,Reva University,6,3.8,"Placements: Almost 90% of students got placed in our course. The highest salary package offered is 22 LPA. The lowest salary package offered is 3 LPA. Top recruiting companies are Amazon and Google. Almost 60% of students got internships from our course.

Infrastructure: Our college is very beautiful and green. Students get more opportunities to get free Wi-Fi. Our college has a beautiful library. Students can access books from the library 24X7. They will give more preference to sports.

Faculty: Our teachers are good and friendly. They always help students during their projects. Semester exams are easy. All students can easily pass the university exam. Our college focuses mainly on placements.

Other: Extra and co-curricular activities are held in our college.",88.4,14.4
81,Reva University,7,3.6,"Placements: Our college provides 100% placements. Students got placed in many different roles. Irrespective of streams tech and non-tech as well. The salary package offered ranges between 3 LPA - 40 LPA. Top recruiting companies are Bosch, IBM, Informatica, Kyndryl, Mobilium, Legato, DXC, Zenken, Betsol, Motorola Solutions, etc. About 10% of students got internships in Bosch, IB, Informatica, Kyndryl, Mobilium, Legato, DXC, Zenken, Betsol, Motorola Solutions, etc.

Infrastructure: Our college provides good facilities and infrastructure. Labs are well-equipped and allowed only for those students who will wear aprons. Wi-Fi is available 24X7 in our college. Our college provides Wi-Fi IDs and passwords. All classrooms are clean. All benches are comfortable to sit on and keep bags. The library has all books. It has good seating arrangements. The library timings are from 7 am - 12 pm.

Faculty: Every college has similar teachers, but there will be differences in some concepts. All teachers are qualified and knowledgeable. You have to work hard. We can pass exams by studying 3-4 days before exams.

Other: I couldn't qualify for medical, so I can't spend another year on it. I opted for this college because I got a good ranking in KCET. The best thing about our course is that it provides IT jobs which are good for our careers. Teachers should improve the way of approach to make us understand. All extra-curricular activities are held in our college. Every day one or other departments host some events and extracurricular activities.",91.91,14.60194532071504
82,Reva University,8,4.6,"Placements: Almost 100% of students got placed in our college. Our college provides good placements. More than 400 companies are hiring on campus in our college. Some top recruiting companies are Atlassian, Philips, Western Digital, Juniper Networks, Informatica, etc. Top roles offered are software development engineer and software engineer.

Infrastructure: Our college provides many facilities. The library has a large number of books. It is divided into school-wise books so that students can easily buy books. The hostel facility is good. The hostel rooms are spacious compared to PGs and other hostels. It provides a 24X7 water facility, Wi-Fi, laundry, etc.

Faculty: Teachers are well-educated and helpful. If you have any doubts about your academics, they will help you every time. The course curriculum is very good, and it is helpful for students to gain more knowledge. Semester exams are not much difficult if you are studying.

Other: I opted for this course because nowadays as we know that the world is going digital, so technology is very fast in this generation, so I want to contribute to society. Events, fests, the campus crowd, campus surroundings, and the environment are very good compared to other colleges.",82.35,16.935754054708305
83,Reva University,9,4.8,"Placements: 83.5% students get placed every year. The highest package offered is 21 LPA and the average ranges from 3.5 to 5.5 LPA. Top recruiters are IBM, Amazon, Wipro, etc. Placement training is provided from the 2nd year onwards.

Infrastructure: The facilities and infrastructure are the best. The college encourages sports and other activities as well. The washrooms are well maintained and the environment is the best for studying. The library is nice and it contains a large number of books which help us a lot.

Faculty: Teaching is good and the teachers are well qualified. They make us industry ready. The exams are a bit difficult but we can score good marks in them. The teaching staff is very polite and helpful. They guide us a lot in a good way.",93.29,15.82937062937063
84,Reva University,10,4.4,"Placements: More than 90% of students get placed every year with good salary packages. The highest salary package offered is more than 30 LPA and the lowest salary package is 6 LPA. Many students get internships in big tech companies. Good roles are offered across the globe.

Infrastructure: Our college has digital and well-developed labs and classrooms. There is a good ambiance to study and a good startup culture. The hostel is very good but a bit costly. The food served in the mess is very good. Laundry facilities are available. A fitness center with a personal coach is available.

Faculty: Since it is a deemed university, it has an industrial and academic syllabus that makes students to be industry-ready. Exams are not tough compared to other colleges. Faculty members in our college have completed doctorates in their respective departments.

Other: I chose this course because the robotics and automation course is considered to be a future-ready course. In the future, human beings are replaced by robots in every industry.",83.25,16.912238805970148
85,Reva University,11,3.4,"Placements: This year, approximately 90% of CSE students who opted for placements were placed, with the highest salary package of 25 LPA and the lowest salary package of 2 LPA. Top recruiting companies were Wipro, Cognizant, DXC, etc. Around 40% of students got internships in good companies, including startups. The top role offered was associate software developer.

Infrastructure: Our university has an excellent infrastructure that is developing every year. Classrooms are equipped with projectors, but they should be improved. Lab facilities are decent. The library has an amazing infrastructure. I am a day scholar.

Faculty: Teachers were quite helpful and easily approachable. Some of them even hold Ph.D. degrees. They are well-qualified for the roles. This curriculum doesn't make students industry-ready. When compared to other colleges, this one is more agile and ready to adapt to changing industry requirements. Students get good foundational knowledge and the skills required in the industry. Semester exams are very easy to pass. The passing percentage is 50%.",84.85,17.276675446297926
86,Reva University,12,5.0,"Placements: Around 300 students out of 350 got placed in very good companies and rest all opted for higher studies. Max package for mechanical was 10lakhs per annum where as the lowest package was 3lakhs Top recruiting companies were Bosch, Wipro, Accenture, HCL, SAI hydraulics, infosis, ibm, Amazon, tcs, HCl etc. , Top roles were GAT especially in core.

Infrastructure: Infrastructure is good and well framed with respect to many centres providing ample of opportunities for the students to create a different vibes Hostel facility are also good providing students to outsource all the college facilities such as gymnastics sports practice libraries etc. , .

Faculty: Facilities are having good contact with many industries as well as their knowledge toward their field is good. Like I would rate 4 out of 5 stars. Course curriculum is much relevant such that it focuses more onto industry ready concept. Semester exam are not much difficult when you prepare well. Recently our mechanical branch was accredited to NBA by UGC. Pass percentage would be around 85-90 % out of 100 students.

Other: There is more opportunities for extracurricular activities .",66.57,20.46046511627907
87,Reva University,13,4.2,"Placements: About 100% of students in CSE get placements. More than 3000 people got jobs. The average salary package offered is 6 LPA to 7 LPA, the highest is 58 LPA, and the lowest is 2 LPA. Top recruiter is Bosch. Many people got internships in top companies.

Infrastructure: The infrastructure is good. We have Wi-Fi facilities, good labs, modern classrooms, and a huge library. The hostel and mess food are not good and not worth the money. They charge Rs. 145000 per year. They just want to earn money from the hostel. If we are one minute late, we do not get food from the mess. If we miss the food 10 times, they charge a fine of Rs. 150.

Faculty: Teachers are very helpful and knowledgeable. The teaching quality is good. They clear up all doubts. Our course curriculum is relevant and makes students industry-ready. Semester exams are the same as in other colleges. The pass percentage is higher.",102.61,13.268686868686869
88,Reva University,14,4.2,"Placements: Almost every student from CSE will get placed in our college. The highest salary package offered is 45 LPA. The lowest salary package offered is 5 LPA. Top recruiting companies are Amazon, Bosch, IBM, Walmart, TCS, Dell, etc.

Infrastructure: Our college is Wi-Fi enabled. Laboratories are well-equipped. Classrooms are good and have a good environment. A separate building is available for the library. The mess food and medical facilities are average.

Faculty: Some faculty members are well-qualified and knowledgeable. They teach students in a good manner. Some teachers are knowledgeable but don't know how to teach students. Semester exams in our college are not difficult, but every student can pass.

Other: I opted for this course because it offers good placements. They conduct fests and extracurricular activities in a good way. Our college encourages students to participate in sports.",84.88,16.663502824858757
89,Reva University,15,4.2,"Placements: Almost 100% of students are placed. The highest salary package offered is 45 LPA by Amazon (domestic) and 58 LPA (international). Many of the fortune 500 companies visit for campus placements. Various technical and non-technical roles are offered. The minimum salary package offered is 5 LPA - 7 LPA.

Infrastructure: The library facility is very good in our college with a very wide range of books. It is open all the time. Sports are also good and students get to play for state and national levels from our college. It has a medical facility also. Hostels are very well furnished and hygienic. The food served is also good.

Faculty: Teachers in our college are very well qualified and most of the teachers have doctorate degrees. The course curriculum is very good and flexible. Exams are very good and the proctoring is excellent. Students are very well trained for exams and placements.",84.74,15.711880819366854
90,DSU,1,5.0,"Placements: This college provides excellent placements. My lot of seniors have got decent packages from top MNC's. This college also provides the international packages. This year 45 LPA is the highest package offered from Amazon. Many students have got international packages. Average salary is around 6.5 LPA. Amazon, Microsoft, Goldman Sachs, Infosys and some companies, these are the top recruiting companies. College also provides the internships. From 3rd year, students are eligible for placements.

Infrastructure: Infrastructure wise it is one of the best college in Bangalore. College have 130 acres huge campus in Harohalli, Bangalore. All classrooms, labs, library are highly maintained. All campus is connected with Wi-Fi. College also provides the transport facilities.

Faculty: It is an autonomous private college. Most of the teachers are Ph.D. holders. All the faculty members have expertise in their field. The course is up to date and industry relevant. Semester exams are not so difficult. Smart studying students can easily get 8 gpa.

Other: Other than KCET you can also get the admission through COMEDK and DCAT exam.",86.98,15.610535259133389
91,DSU,2,3.4,"Placements: Placements are good in our college. Almost 90% of students got placed in our college. The highest salary package offered is 10 LPA. The average salary package offered is 6 LPA, and the lowest salary package offered is 4 LPA. Top recruiting companies are Accenture, Derbi, GE, etc. About 60% of students got internships from our course in top companies like Accenture, etc.

Infrastructure: Sports facilities are available in our college but are not concerned much. Wi-Fi does not work well. Our library is open from 8:45 am. All updated reference books are available in our library. We have a stationery shop in our library. The hostel is much expensive. The food served in the hostel is average.

Faculty: Our teachers are well-qualified and knowledgeable. Some teachers are from IIT domains. They teach us well. Their teaching quality is good. Semester exams are moderate. The passing marks are above 40 in each subject.

Other: I opted for this course because of my family's guidance.",94.42,14.137874097007225
92,DSU,3,5.0,"Placements: Around 50% of students got placed in top companies. The highest salary package offered was 15 LPA. The lowest salary package offered was 5.5 LPA. The average salary package offered was 8 LPA. Top recruiting companies are Cognizant, etc. Internships are available for students in companies like ISRO, HAL, etc.

Infrastructure: In this college, classrooms are clean with good food. Wi-Fi facility is also available. It also provides an elevator. It provides different hostels for boys and girls, and they provide food during the afternoon. Our college has the best aerospace laboratory, and they also provide materials for students' projects.

Faculty: Teachers are helpful and highly qualified. The teaching quality is also good and everyone can easily understand. It is an autonomous college, and the semester exams are easy. This college also offers industrial visits that make students industry-ready. The passing percentage is almost 90%.

Other: Aerospace department has highly qualified teachers, and they provide extra materials to students. Events are also conducted in this college.",77.34,16.019730485634376
93,DSU,4,3.4,"Placements: Around 85% of students got placed in our course this year. The highest salary package offered was 28 LPA, the lowest salary package was 5 LPA - 6 LPA, and the average salary package was 7 LPA - 8 LPA. Top recruiting companies were Microsoft, Amazon, Autodesk, Accenture, and Bosch Technologies. Around 70% of students got various internships from well-established companies like Accenture, Linux, Microsoft, and top educational institutions like IIT Bhubaneshwar, IIT Roorkee, IIT Kharagpur, and many more. The top role offered was data scientist.

Infrastructure: The infrastructure of our college is good. Everything is new as it is recently built in 2014. Other facilities like Wi-Fi, good labs, good mentors, classrooms with digital projectors and air conditioners in labs, and a decent library are available. The quality of food served in the mess is good. The canteen does not have much variety of food items and has a very limited number of seats to sit and eat food. Restroom facilities are good. Each floor has two washrooms for both girls and boys which are cleaned every day. Sports and games are a bit constrained but students can see them during events.

Faculty: Teachers in our college are qualified and knowledgeable but sometimes, they use projectors a lot and complete the entire explanation orally. The teaching quality of some teachers is average but the rest are good as they teach practically. The course curriculum opted for by our university is good as it has a lot of practical applications in daily life and upcoming job opportunities. Sometimes they tend to run with their portions to complete the syllabus within the given deadline. The difficulty level of exams is moderate. Students can easily clear exams if they score well in internals. Otherwise, they have to work a bit more to clear them. The pass percentage is around 80-85%.

Other: The best thing about our course is that it is a booming sector where a lot of opportunities are available to fetch good jobs. I chose this course because I'm passionate about studying computer science. Some practical concepts taught to us do not have applications in real life. So useful topics that have some application can be included. Good events take place in our college throughout the academic year. Fests are average. We have intra college fest and no inter-college fest. There is good connectivity between seniors and teachers. Scholarship facilities are informed to students on time. Sometimes, office management is average in providing information regarding fees, changes in scheduled exams, etc. Our college is shifting to Harohalli by July 2023.",80.9,16.796446322067595
94,DSU,5,5.0,"Placements: Placements in our college are good enough. Many good companies like Capgemini, EY, Accenture, TCS, and many more recruit a huge number of students from all branches. We will be guided very well for placements from the first year of our engineering. Most of the students will be placed in their respective core companies.

Infrastructure: Our college has the best laboratories. It has collaborations with many other companies that provide good laboratory facilities. Every department has enough labs and facilities provided by our college. They have research labs that encourage students to take up new work. Hostel facilities are good and spacious. The food served in the hostel is good enough. They also have bus facilities for everyone.

Faculty: Our faculty members are knowledgeable and supportive. They give theory and practical knowledge. They make students industry-ready. Exams are held very strictly and in a decent manner. Exams are moderate. Everyone can manage to pass. The pass percentage will be around 40%.

Other: I opted for this course as I am interested in it.",85.8,15.440020340706841
95,DSU,6,4.8,"Placements: Almost 80% of students are placed in our course. The highest salary package offered ranges from 33 LPA - 35 LPA. The average salary package offered is 6 LPA. The lowest salary package offered ranges between 2 LPA to 2.5 LPA. The top recruiting companies are Accenture, Cognizant, Phonepe, Emphasis, and Embassy. Almost 70% of students get internships in IBM, Bosch, etc. The top roles offered are AI engineer, software engineer, IT employee, etc.

Infrastructure: In this college, Wi-Fi is enabled 24X7. Laboratories provide all tools and air-conditioners are also available. Library has very well-stocked books and materials. The hostel has a good bed and a wide variety of foods which is hygienic. Medical facilitators are active. Sports and games are provided but limited.

Faculty: Teachers are very talented and skillful. They are very qualified from top universities. They are Ph.D. scholars, and they have completed their master's degrees. Our course curriculum is relevant, and it makes students industry-ready. semester exams are easy to pass. If students study properly from preferred books, then they can score well in exams.

Other: I chose this course because of its popularity.",93.14,15.8
96,DSU,7,3.6,"Placements: Around 90 to 95% of students get placed. The average salary package offered is 4 to 5 LPA. The highest salary package is 29 LPA offered by Amazon and the lowest salary package offered is 3 LPA. Top recruiting companies include Amazon, Paytm, IBM, Mercedes, Benz, etc. Internship opportunities are very low. Students can grab good offers.

Infrastructure: Infrastructure is decent. Labs have all the necessary equipment. Library is the best part of our college. Hostel is average with a triple and four sharing rooms. It doesn't provide a single room in the hostel. Food quality is decent. It serves both north and south Indian foods. Sports are not available.

Faculty: Teachers are well qualified. Teaching is good. We have many courses that teach students about the industry and make them industry-ready which starts in the second year. End-semester exams are tough. A lot of hard work is required to score a good GPA.",95.17,14.421052631578949
97,DSU,8,4.2,"Placements: There are a lot of good companies in our course. Accenture, Bosch, etc., are giving opportunities for the students. Depends upon the merit of the student, ie, the grades, internships, etc. There is a 100% placement in our college. The average salary package in our college is 6 LPA.

Infrastructure: Infrastructure-wise, the college is tidy and great. A lot of labs to select, depending upon the course, a pretty good library, and a decent number of classrooms. The canteen is fine, but outdoor sports aren't normal, as there's no college ground, and we have to rent from outside.

Faculty: Teachers are highly skilled and extremely professional. They will help whenever a student needs it. The quality of teaching is so good for everyone. A student who's interested in whatever they are doing, would settle in soon and be industry ready.",90.09,16.0
98,DSU,9,4.0,"Placements: Almost 90% of students were placed out of college. The highest salary package offered was 20 LPA, the lowest salary package offered was 3.6 LPA and the average salary package offered was 4 LPA. Top recruiting companies are Accenture, TCS, Wipro, DXC, Birlasoft, PWC, Benz, Persistant Systems, IQVIA, Capegimini, BOSCH and many more. In the third year, placements will start. Students who are interested in doing an internship will be provided from the third year. However, once a student is placed, he cannot apply to any other company, but he can apply to companies paying more than 7 LPA. Top roles offered were software engineer, data scientist, data analyst, and business development role.

Infrastructure: In our college, labs are good and infrastructure is excellent, but classes are not air-conditioned. To be honest, Wi-Fi is not provided everywhere in college. There is a canteen and a library; both are good. Hostel food is good and the quality of food is excellent. They will say that they will return the deposit money, but they haven't done that yet. When it comes to sports, it's not good.

Faculty: Teachers are good and friendly. They are all highly qualified and have graduated from NITs or IITs. Course curriculum is good but in first year some extra subjects are there. Exams are a little difficult but if you follow the class, you will definitely pass.",89.19,16.74716394716395
99,DSU,10,4.6,"Placements: Almost 80-90% of students are placed. The highest salary package offered is 35 LPA. The average salary package offered is 6 LPA. The lowest salary package offered is 2 LPA. The top recruiting companies are Capgemini, Accenture, Wipro, Tata Consultancy Services, etc. The top roles offered are software engineer, project managing, and AI engineer. Almost 70% of students get internships.

Infrastructure: Wi-Fi is available throughout the day with no limit, and the classrooms are spacious. Some of the computer laboratories have air conditioners. The library is well-equipped with all the facilities like air-conditioner, Wi-Fi, private zones, and many good materials. The food served in the hostel is very good. Medical aid is also available. Sports and games are provided but space is limited.

Faculty: Teachers are very helpful and knowledgeable. They are qualified and most of the teachers are from top reputed universities in India as well as abroad. The teaching is relevant to the industry as most of the questions asked are application based. Students are ready for the industry. Semester exams are easy to score if students use good materials.

Other: The campus life is very good and students enjoy the canteen very much. Many events are organised by the clubs, and our friends participate in them.",84.29,15.875457875457878
100,DSU,11,4.0,"Placements: About 75% of people are placed in the companies. The highest salary package is 35 LPA, the lowest salary package is 2 LPA and the average package is 6 LPA. HGS, Paytm, Amazon web services, Accenture, and Cognizant are the recruiting companies. About 70% of students got internships. Senior manager and data scientist are roles offered.

Infrastructure: There are projectors in our class and air-conditioners in some of the rooms. Our classes have sunlight-tinted glass. Wi-Fi is 24/7 available throughout the year. The library is well occupied with resources. Hostel food is medium but varieties are available. Medical facilities are available and sports are also available.

Faculty: Teachers are qualified from India's top universities and very knowledgeable. There are very talented and what they teach in our semester courses is relevant to industrial training. We feel that we are ready for the industry. Semester exams are neutral, if we study with good resources, we will get good marks.",83.66,17.456410256410255
101,DSU,12,5.0,"Placements: The placements training will be started in 1st year of graduation. The importance of placements for all the branches is equally given. Mostly 99% of the students get placed every year. Most of them will get placed into core companies.

Infrastructure: The college has provided the best facilities like a huge library and well-furnished classrooms. The laboratories are the best you can get here. The hostel facility is very good. They provide very good food. Facilities like medical and sports room for refreshment have been set up. It has a good Wi-Fi facility.

Faculty: The faculty members are knowledgeable and encourage students in all sorts of work. They try to give us practical knowledge and help us understand the concept easily. It makes the students' industry ready. The exams are held very strictly and in a disciplined manner.

Other: I chose this course out of my interest in aircraft. Our department encourages me to learn more. They conduct a lot of events and fests which students enjoy a lot.",84.91,16.30588235294118
102,DSU,13,3.8,"Placements: More than 75% of placements were provided. The highest salary package was 35 LPA, the average salary package was 6 to 5 LPA, and the lowest salary package is 2 LPA. Top recruiting companies are Cognizant, Bosch, IBM, and Accenture. More than 60% of students got internships. Top roles are Hod of AI, MD of IT companies, AI engineer, etc.

Infrastructure: Classrooms are very good with comfortable benches and enough space and have air-conditioners. Wi-Fi is available throughout the day. Library is accessible till 7 pm. Hostel is average. Food is of good quality. Medical facilities and games are available.

Faculty: Teachers are very talented and have a very beautiful methods of teaching. They are qualified from very famous universities. The course is relevant to the industry. Semester examinations are a little difficult but we can score if we study from the finest materials. The pass percentage is above 70%.",84.2,16.18452762923351
103,DSU,14,4.6,"Placements: In our college, around 90% got placement in companies. The highest salary package offered was 34 LPA; the average package salary package offered was 6 LPA and the lowest salary package offered was 2.5 LPA. Top recruiting companies were Cognizant, IBM, Wipro, Accenture. Above 70% of students got placed and internship. Top roles are data manager and AI engineer.

Infrastructure: Our college has air-conditioners at some labs, projectors and a 24x7 Wi-Fi facility with no data limit. Hostel food is not good, but it is hygienic and varieties are not present. Medical facilities are available. Sports and games are not so much encouraged, but we can volunteer.

Faculty: Most of the faculty members are very talented, interactive and give a very quality teaching. Curriculum is industrial based and application based question are asked. It is not difficult to pass exams if the topic is covered in the lectures and materials.

Other: No scholarship is available",83.08,17.74436090225564
104,DSU,15,3.8,"
Placements: More than 75% of students in our college were placed in our course. The highest salary package offered was 34.556 LPA, the average salary package offered was 6 LPA and the lowest salary package offered was 2.55 LPA. Top recruitment companies were Phone People, Paytm, BYJU'S, Accenture and Amazon Web Services. Above 60% got an internship. The top roles are tech manager and AI engineer.

Infrastructure: Our college classroom has an air-conditioned projector, Wi-Fi connection. Labs have super computers. Library's has good knowledge provided books. Hostel is not so good, as per our friends' opinions. Food is of high quality, but it is repetitive. Sports are not encouraged in our college except some times.

Faculty: Teachers are very well qualified and have very good degrees and masters. They are talented and knowledgeable. Course is related to industrial training. For me, it's difficult to pass because of a lack of technical studies. Above 80% of students passed.",93.49,15.749732620320856
105,New Horizon,1,5.0,"Placements: Placements are the best things in NHCE. NHCE is named as the platinum institute for its placement drives. The top companies like TCS, Infosys, Capgemini visit for placement drives. It is ensured that even dream companies having packages of INR 24 lpa are also made available to the students.

Infrastructure: Infrastructure of NHCE is excellent and canteen facilities are the best. There quality and quantity of food is up to the mark. Wi-Fi facilities are made available in the campus for the benefits of the students. Library is opened for 24 hours all 365 days for the benefit of the students.

Faculty: The teachers hired in NHCE are all well qualified. They explain the concepts from the students point of view and help in clearing all the queries. Semesters are a bit tough and you will feel stressed but it can be done if you show interest. The pass percentage is high and most of the students clear the semesters.

Other: NHCE is known for its fest like Sargam. There are many cultural fests taking place and all the events are organised grandly and you will always be happy to see the events organised.",89.37,15.012987012987011
106,New Horizon,2,5.0,"Placements: In our college, almost 95% of students are placed. All of them have a good package. Students with a high CGPA and excellent subject skills may be eligible for a foreign placement in Japan. Top recruiting companies like Capgemini, TCS, Ernst and Young, Infosys, Genpact, etc., visit our campus.

Infrastructure: The college has a very good infrastructure, and it is worth every penny you pay. Our classrooms are equipped with a smartboard and a whiteboard. Wi-Fi connections within the campus can be used 24X7. The college has one of the best libraries, where all types of books are available. The mess and canteen food are good. The hostel has an excellent security system, and the rooms are kept clean. Students can participate in a variety of sports. They are allowed to access the indoor gym during practice hours. The college also has a medical support team that is always on alert and ready to assist in an emergency.

Faculty: The course curriculum gets revised every 2 years based on industry requirements. Beginning in the third semester, the college begins preparing students for industry requirements. It is an autonomous college, and the semester-end exams can be cleared on the first attempt as the papers are quite easy compared to the VTU college. The pass percentage is 35%.

Other: The college conducts one of Bangalore biggest intercollege fests SARGAM, for which students from various colleges all across Bangalore will come to witness the beauty of the events. The college organised events through NHCE.",82.45,16.40102269095558
107,New Horizon,3,4.8,"I am absolutely satisfied with the teaching and environment, but the fee is a problem.
Placements: About 90% of students are placed. Top recruiting companies are Capgemini, Cognizant, Wipro, DXC, and TCS. The highest salary package offered was 19 LPA, and the lowest was 4 LPA. Around 60% of students got internships. Top roles are data engineer and data analyst.

Infrastructure: The facilities are good. The infrastructure is also good. Wi-Fi and labs are excellent. The library is peaceful. We get all the books. The hostel is very neat and hygienic. The food is very good. The mess staff and hostel staff were very caring.

Faculty: Teachers are good and well-qualified. The teaching is very good. They will clear our doubts. They are very good at taking care of their students. The course is relevant, and it is useful to survive in the industry.",104.05,13.743666859456335
108,New Horizon,4,4.0,"Placements: Almost 95% of students were placed in EEE course. Top recruiting companies are IBM and many other japan companies. 90% of students got internship in IBM company. Top roles offered in our course is electrical engineering. The good thing about NHCE is good placements. The highest placement for EEE in NHCE was 28lpa Japan company international placement.

Infrastructure: Facilities available in NHCE are ultimate. The infrastructure of college is excellent. EEE department has good facility and infrastructure. The campus is fully Wi-Fi connected. Labs are excellent and well-equipped. Classrooms are average. Library is good. Hostels have good facility and food in hostel is good and canteen is wonder. There is a 24/7 medical support and sports and games are well supported.

Faculty: Teachers are helpful, qualified and knowledgeable. Teaching quality is good. Course curriculum is relevant and makes students industry ready. Semester exams difficulty is average and pass percentage is 60%. College exams are not that difficult and faculty help a lot during exams.",78.35,16.869090909090907
109,New Horizon,5,5.0,"Placements: Around 90-95% of students get placements. Around 1054 students are successfully placed. The average salary package is 16 LPA and the highest salary package is 49 LPA in 2022. Top recruiters are TCS and Pinclick.

Infrastructure: Classrooms are comfortable and well-ventilated. Library is available 24X7. Wi-Fi is available throughout the campus. Hostel is top-notch in our college but it is costly. Mess is provided in the hostel. Canteen and a pani puri stall are available on campus. There are separate sports sections for games and sports.

Faculty: Faculty members in our college are friendly, helpful, and have years of experience. The course curriculum makes students industry-ready and skilled youth.

Other: I chose this course as it includes a lot of work with electronics and embedded systems. This college is very well maintained with top-quality labs to practice.",94.21,15.060714285714287
110,New Horizon,6,4.2,"Placements: Placements are very good in our college. The highest salary package offered is around 35 LPA. Around 100% of placements are provided in our college. All students get placed. Many students got placed in top MNCs this year.

Infrastructure: The infrastructure of our college is very good with sufficient and good labs for students. There are 3 hostels for boys on the campus which are very good and well-maintained. Food served is good. Hostel fee is around 1.20 LPA. There are 3 sharing and 2 sharing rooms.

Faculty: Faculty members in our college are very good and have done Ph.D. They teach well to the students. Our college takes academics very seriously. Exams are conducted very strictly.

Other: There are many co-curricular activities in our college like sports events, etc. Our college organises various events in which students from various colleges participate.",94.47,13.058625730994152
111,New Horizon,7,2.8,"Placements: Almost 70 to 80 percent students got placed this academic year. The highest among CSE and ISE - CTC 12.75 LPA by Eurofins IT Solutions the lowest among CSE and ISE - CTC 3.36 LPA by TCS Average - 6 LPA Top roles offered - Asst. Software Engineer/Jr software engineer. The top recruiting companies are - Capgemini, Cognizant, Genpact, Earnst and Young, EXL Service, TCS The placement training doesn't really equip the students with the industry expectations.

Infrastructure: Labs are average and are equipped with a LAN. Classrooms are basic with school like infrastructure. The faculty is not to the level of the standard the college has been ranked in national level rankings. Library has a 24x7 study hall with seperate rooms for peer study groups. One down side of these discussion rooms is that we are allowed to use it only during the day, and not after the sun Sets which makes them of not much use. There is a library area where books can be issued. Library could have been a bit more spacious with newer editions of books, and much more world classy. There is one cafe, where we get almost everything from snacks to lunch. And there is a Udupi hotel too. There is one more snacks and Chinese food outlet and a Nescafe stall. The sports ground is large enough to play football, and there are 2 volleyball courts, a kabbadi court, an outdoor basketball court, and an indoor basketball and badminton court. There is a non functional clinic, which only provides first aid, and no basic medicines for basic diseases. There is a 24x7 available ambulance service. Hostel is of 3 sharing rooms. And a not so student friendly account department which looks over the students fees, etc.

Faculty: The faculty can be said to be well qualified with Masters and doctorate degrees, but when it comes to their teaching, it isn't that great. Infact, YouTube and other online courses help us a lot more than the faculty itself. The course curriculum is up to date, but not in depth. We have to study in depth on our own for placements and competitions. The curriculum is basic enough to give the students an idea of the subjects and makes them not completely industry ready. The semester exams are not that difficult since it is an autonomous college. The pass percentage is less relatively even when the exams are not that difficult. The pass percentage of the previous academic year for my course was around 80 percent.

Other: I chose the course because I wanted to pursue a career in the IT industry and my love for computers. The best thing about my course is that it provides me with a wide angle view of the current industry and gives me a lot of options of different career paths to choose from. There is a lot of room for improvement in our college, starting with better recruitment of faculty with exceptional teaching skills, and improving infrastructure with built in technology, for the fees they take from students. Extracurricular activities take the main seat in our college, there are these activities going on all the year round, and we have fests and events on a regular basis, which is no doubt a good exposure to socializing and having fun. The college being built in a small 11 acre land makes it look a bit crowded.",77.23,16.880668756530827
112,New Horizon,8,4.2,"Placements: Really happy to share this information, I am 2023 batch new horizon college of engineering student. There was established in 2001, our college placement is very good 100% placement in CSE, ise students. 2022 batch 98% placed in CSE, ise students. Now 2023 batch 100% placed ,100+ company are coming in our college 2023 batch all branch be students got placed in capgemeni total 289 students are placed.

Infrastructure: Infrastructure is very good in our college, cources syllabus is fully application based like company oriented, classrooms are nice and good library with discussion rooms are very nice, good medical facilities, many sports and games activity are there, but internet issues I faced.

Faculty: Faculty are very students friendly. Good teaching facultiesmbut exam fees is very costly 1 backlog subject 3 credit 7000, management seat fees is very high 2.5 lacks to 10 lacks with donation 5 to 10 lacks, CET students are paying the 114806 per year.

Other: IN our college is Autonomous affiliated to VTU, good NIRF Ranking Framework in 2022, Top in INDIA, Top 10 in KARNATAKA, Top 4 in BANGALURE.",72.16,20.500456621004567
