College ,Review ,Helpfulness,Un-helpfulness,Rating,flesch_reading_ease,gunning_fog,Overall,Help
NITK,"Remarks : For that course, candidates give an exam conducted by NTA JEE mains. One cut-off is out for different colleges based on their NIRF rank & no. of seats present in college. So no need for an application form if you got a good rank then Counseling is conducted. In this counselling students get college. If someone got to college they threw an online or offline admission process is happening. Reservation is also there for caste some no. of the seat is reserved. As admission is going in online mode for my batch I think no need for improvement.
Course Curriculum Overview : My course is EEE. Truly say in this Technology time all one wants to get Computer science engineering or Information Technology engineering but as my rank in jee is somehow low so that I got EEE course but no problem if you have a skill you can sit for any placement. Faculties are top class. They are well qualified and doing a great job. They learn each thing in a simple manner if someone consistently listens their class can easily get top in the semester exam. The ratio of faculty and student is about 1:15. The exam is like a semester wise & in between semesters many quizzes are conducted by the professor.
Class Size : 120
Course Fees : INR 150000 per year

Placement Experience : After completing the 6th semester, many companies visit campus for placement. Many MNCs like Microsoft, Google etc made 4-5 offers each year. As various companies visited so a student who wants to go higher study only remain all other got placed easily. In NITK overall about 86% of students get placed for BTech courses only 96.1% get placed. The highest offer is 50LPA & average is 17LPA. My plan is the same get placed in any good company.
Loan/ Scholarship Provisions : Fees are so high for this college but if your family income is less then it's so less & threw various scholarship you can get back your money also. We can say if your family income is below 1lakh then your tuition fee(62500) is returned back for 1st year & for the next no need to submit it but you should verify your certificate each year. The only fees you submit are mess & hostel & other activities like registration, medical, swimming pool. These total are at most 70k per year.
Campus Life : Annual Fest- Incident NITK (conducted in feb-mar) Tech fest - Engineer NITK(conducted in sep-oct) Thousands of books & journals are available in the Central Library. Classrooms are smart & big. Sports and extra curriculum activities are top class. Week wise various activities are organised by the various club. There are many clubs are run by students &faculty like ISTE &many more IT clubs. The college website IRIS is run by the IRIS team.
Hostel Facilities : In-room single bed, 2 windows, 1 Elmira, lan connection is provided. 24*7 power supply with full speed wi-fi. Meal quality is a mess is above average & each day different meal is provided by mess. The registration process for a hostel is so smooth &it's done threw online so no type of rushing is happening in the hostel office. I'm a Hostellar student.
Hostel Fee : INR 14000 per year",4,3,9.5,89.28,15.02886076,1,0
NITK,"Remarks : Admission is taken based on jee main score. So you can check for the form and application at the Sarkari result. Cuttoff depends on your category and home state. If you have completed the 12th from Karnataka then you will get a state reservation. Another reservation is common.
Course Curriculum Overview : I chose this course because of jee main score. Good faculty and student ratio are there. Most of the faculties are Ph.D. holders from top universities like IITs or top universities in foreign. The teaching method depends on the professors. Some professors teach really very well but some are like in every college. U can pass easily but for a descent cgpa like 9+, you have to study hard.
Course Fees : INR 125000 per year
Internships Opportunities : If you are from a circuital branch then there is more chance to get internship. You can earn with your college about 1 to 3 lakh by internship. Google , Microsoft like companies are visiting for internships.

Placement Experience : From the 7th-semester placement process starts. But u can get PPOs also through an internship. since it is nirf 10 colleges so huge number of companies are visiting. PSUs are also coming to my college. Almost all the students are getting placed irrespective of branch most of the students are getting placed in tech companies irrespective of the branch.
Loan/ Scholarship Provisions : The fee structure is like any of tire 1 government colleges. Mess and hostel fee is a little more compared to northern iits and nits . Total tuition, mess, and hostel fee will be about 10lacs for 4 years. U can easily get an education loan from SBI bank there. U can get private and government scholarship, college is also providing scholarships for meritorious and poor students.
Campus Life : College life is chill there. 2 main annual fests are engineer and incident. U can get any book there from the library easily. daily magazines and newspapers are available regularly. Every sports facility is there, clubs are also there for sports. you can get also get standard gym facilities. Swimming pool is also there.",2,1,8.8,83.63,15.0346854,1,0
NITK,"Remarks : I got admission to NIT surathkal Karnataka in 2020, in computer science and engineering branch. The only way to get admission in NIT for indian student is , through JEE MAIN. The candidate should have 75% or above in class 12th. The candidate should have physics chemistry and maths in class 12th to be eligible to apply for JEE MAINS. The candidate can appear for the JEE MAIN just after passing class 12th and 2 consecutive years after class 12th, so a total of 3 chances will be for a student. The application form and all the related information can be found at the official site of the college. The application fee for the General and OBC Male candidates is RS. 650 , for general/obc female candidates is 325 and for SC,ST,PWD,transgender category is Rs. 325. In NIT'S 50% seats are reserved for the Home state candidates. (for Example in NIT allahabad 50% seats in each branch will be reserved for the candidates who passed class 12th from a school in UP).
Course Curriculum Overview : I choose computer science and Engineering at NIT Karnataka, because this is the era of computer science, in this field, there are more job opportunities than in other branches and I was interested in computer science from childhood. There are around 16 professors and assistant professors in the CSE department at NITK, so there is a good student-to-faculty ratio. All the faculty are well experienced and qualified. Maximum faculty have good teaching methods except a few. At our NITK continuous evaluation (quiz, assignment, presentation) is done along with the mid-semester and end-semester examination. Some proffsors also took surprise quizzes. If someone is a bit attentive in class, or prepare seriously a few day before the exam, he would certainly score good marks.
Class Size : 130
Course Fees : INR 125000 per year

Internships Opportunities : The internship session starts in August. Many companies visit the NITK to select the intern, many companies give the internship stipend up to 80,000 to 100000. The companies hire interns for many roles based on their branches and company types.
Placement Experience : Placement at NIT Karnataka is very good. Students become eligible for placement after 6th semester. This year (2022), placement rate for BTech student was approx 97%. About 450 companies visited the NITK. 214 student got the Pre placement offer from 57 companies. The highest Package this year was 45 LPA. My plan before getting the degree is to place in a very good company.
Loan/ Scholarship Provisions : The Tuition fee per semester is Rs. 62,500. and the sum of all other fees like Hostel fee, Mess fee, Sports fee, Swimming Pool fee, security deposit (one time), all other miscellaneous fee is around 40,000 to 45,000. Alumni scholarship is given to the top 5 students based on the jee mains rank and family income. This scholarship gives all the fees of the student. Top 50 student gets merit cum means scholarship based on the jee mains rank and family income., this scholarship gives 2000 per month. I get this scholarship. And some students get merit scholarships. There are two banks in the college, educational loans are easily passed in college.
Campus Life : The two main fests of the nitk are INCIDENT and ENGINEER. INCIDENT is the cultural fest and ENGINEER is the tech fest. INCIDENT is the second-largest fest in south India. Engineer is conducted in the month of august and Incident is conducted in the month of March/April. There is a huge library At nitk and a Top class reading hall with AC rooms. Classrooms have good seats, a projector, and and boards. All the classrooms have fans. All the labs are equipped with AC. From time to time many sports tournaments are organized. There are two gyms. The new gym is full of modern machines. There are many social groups in NITK, people with the same interests can join and learn and enjoy. There are technical clubs at NITK like ACM, IEEE,ICE, IET, ISTE. And many non-technical club-like music, art, e-cell, etc.",6,3,9,88.87,14.65283951,3,0
NITK,"Remarks : NIT Surathkal is a top-rated college in India, with NIRF ranking it as one of the top ten engineering colleges in the country. My admission to the institution was very excellent and smooth after I cleared my GATE exam and attended CCMT counselling. I was interested in the CSE programme because I was interested in coding, also during my CCMT counselling, I was able to acquire my seat for the NIT Surathkal college's CSE programme, which was a really good option for me. I've also heard that NIT colleges are one of the best colleges for CSE programmes and are well-known for their coding culture.
Course Curriculum Overview : The college curriculum is up to date and keeps up with all of the latest industrial developments. The syllabus is designed in such a way that all topics and concepts of computational intelligence, computer design and coding are taken into account and thoroughly covered. The faculty is excellent. The majority of the faculty members have earned PhD from prestigious universities and have extensive industry expertise in various fields and professions.
Class Size : 85
Course Fees : INR 100000 per year

Internships Opportunities : The college has excellent internship opportunities for us. The internship is an excellent opportunity for us to gain experience in the industry. The college placement panel assists us in selecting big firms for internships. The average internship stipend was around Rs. 65,000.
Placement Experience : The college has an excellent placement record. The college has a record of 90%-95% placement because a few of my classmates prefer to continue their education. The college administration and the placement council work well together to invite a wide variety of industries to the college for the job application process. The college's highest placement offer was around 47 LPA, and the median wage offer was around 15 LPA.
Loan/ Scholarship Provisions : Our college offers scholarships on merit and as well as to SC/ST through college scholarship schemes like Merit Scholarship and Merit-cum-means Scholarship.
Campus Life : The college is excellent. The college seniors are very friendly because the college has a strict no-ragging policy. The classrooms at the college are properly ventilated. The college library is excellent, and it houses many useful books from all over the world. The college has sports facilities such as a basketball court, volleyball court, and many indoor game facilities. The college's administrative staff is professional and cooperative.
Hostel Facilities : The hostel is excellent, with excellent maintenance and design. The hostel's rooms are spacious and well-kept. The rooms are fully furnished and include all necessary amenities such as beds, almirahs, and study tables. The hostel food is of good quality, but the food is limited. The hostel authorities are friendly and helpful. The hostel staff is well-trained and keeps the hostel discipline in check. The hostel privacy is also excellent.
Hostel Fee : INR 57000 per year",5,8,8.4,70.63,17.42857143,-3,0
NITK,"Remarks : You have to give Jee mains exam for taking admission here and you have to pass or in appearing of your 12th board exam and have to score a minimum of 75% from any board. Jee mains application form fee is 650 and you can apply from the official site nta.ac.in application dates vary each year because of a covid pandemic. Keep visiting the official site for exam dates.
Course Curriculum Overview : I chose electrical and communication engineering because I want to study both coding and physics for design. Teachers are highly qualified, and they provide top-class knowledge to students. The course curriculum is very useful and relevant. Teachers give their best to teach and solve students' doubts, and they meet the needs of every student. They provide quality education. Exams are conducted twice per semester followed by quizzes.
Class Size : 88
Course Fees : INR 140000 per year

Internships Opportunities : The institute provides internships during summers within the campus. The internship is mainly based on research in your interest area. However, it's at the professor guide's discretion to accept your application or not. Sometimes this internship turns into full-time employment ie. PPO.
Placement Experience : We all are eligible from the 7th semester for our on-campus placements as companies start visiting from starting of the 4th year. A lot of companies visited the campus which included Uber, Goldman Sachs, Microsoft, Oracle, Myntra, Intuit, VMWare, Adobe, VISA, Arcesium, NETAPP, Qualcomm, and TI and Samsung R&D.Highest placement of our batch was 24 LPA from Adobe. Approx 95 percent of students get placed here and others either went for MBA, gate, or in civil services. My plan is to crack the cat exam.
Loan/ Scholarship Provisions : For BTech, each branch's fee is around 5.53 lakhs for the whole 4 years. Many scholarships are there for students like post matrix and merit cum means scholarships, Harshita Chaturvedi scholarships, from nsp, Tamil Nadu scholarship. You can apply for any of these scholarships from their official site all you need is a bonafide certificate from college and your mark sheet and some more documents.
Campus Life : The incident is the name of the annual cultural festival of Nit suratkal. The fest is a four-day long event held in March in the even semester of NITK calendar. All books are available in the library and it is too big. Sports competitions are also conducted each year like 100m race, 400m race, cricket football, etc. Clubs like photography, meme coding environment, etc are here you can participate in anyone and all these clubs are managed by our college seniors.",8,5,9.8,77.57,17.47524366,3,0
NITK,"Remarks : The college places a high value on extracurricular activities. The professors are extremely competent and are always ready for a discussion or to assist you with an assignment. This is all I got to know from my friend who is associated with this Institution for the past year and here fee is also very low to afford so I planned to take admitted here.
Course Curriculum Overview : The course content is fantastic; they are highly adaptable to the changing environment, and the faculty is incredibly knowledgeable. Some of the works created by NITK academics are used in colleges throughout Karnataka and India. I found a plethora of practical topics here from the outset and got to learn a lot here.
Course Fees : INR 125000 per year
Placement Experience : Campus placements begin in the seventh semester. Goldman Sachs, Microsoft, HSBC, Wells Fargo, Arcesium, L&T, Amazon, and ExxonMobil are among the firms that have visited. IT/Software firms pay an average of 14 lakhs per year, with the maximum compensation being about 50 lakhs. Many PSUs pay approximately 16 lakhs for core firms. The management is also very supportive here for placement training.

Fee Structure And Facilities : My course fee is 1.25 Lakh which I need to pay at the end of every semester in this Institution and similarly, the same fee amount is followed for the applicants of any of the other origins also I enquired about the scholarship by didn't find any such active facility so most of the members use to go with a loan from any of the available firm outside.
Campus Life : There were plenty of cultural and extra-curricular events. The library is quite well with physical books as well as a fully digital library from which to borrow soft copies. There is at least one association for every hobby, from sports and debate to non-profit organisations. If not, one can always obtain permission for the founding of an organisation at the University.",9,9,8.9,64.73,21.08371314,0,0
NITK,"Remarks : NIT Surathkal is among the top ten best engineering colleges in India. I decided to complete my BTech program from the college because the college has a very good placement record. I passed my JEE exam and then I have appear for JOSAA counselling. After appearing at JOSAA counselling I was given the seat in NIT Surathkal for Mechanical Engineering program as I was interested in the mechanical engineering program
Course Curriculum Overview : The curriculum of the college is the latest and follows all the latest industrial developments. The curriculum is designed in a way that all the topics and concepts related to machine learning and component design are considered and properly cleared. The faculty is very good. Most of the faculty members have completed their PhD degrees from the top university and they also have very good industrial experience in their respective domains and profession.
Class Size : 60
Course Fees : INR 151000 per year

Placement Experience : The college has very good placement records. The college maintains a record of 90-95% of placement why I am saying 90-95% because few of my batchmates prefer to go further for higher studies. The college management and the placement committee properly coordinate with each other properly to invite a good number of companies to the college for the placement drive. The highest placement offer of the college was around 47 LPA and the average salary offer was around 15 LPA.
Loan/ Scholarship Provisions : The college provides only on a merit basis through Merit Scholarship, Merit-cum-means Scholarship. The college complete fee is around 6 lakh for the B.Tech degree and the average placement package is around 12-15 LPA which is a very good ROI in terms of fees.
Campus Life : The college campus life is very good and the college infra is well managed and well designed. The college classrooms are properly maintained and fully air-conditioned. The classrooms have digital boards. The college has indoor and outdoor sports facilities like badminton, basketball, volleyball court. The college library is very well designed and we can find a variety of books from different domains and all types of authors books are also available.
Hostel Facilities : The hostel is very good and very well maintained and designed. The rooms of the hostel are quite airy and properly cleaned. The rooms are fully furnished and have all the basic facilities like beds, almirahs and study tables. The hotel mess food quality is good but the menu is limited. The hostel wardens are cooperative and helpful. The hostel staffs are well trained and managed the hostel discipline very well maintained. The hostel security is also very good.
Hostel Fee : INR 57000 per year",3,5,8.7,69.41,17.79831316,-2,0
NITK,"Remarks : NIT Surathkal is among the top-rated college of India and the college is ranked among the top 10 best engineering colleges of India by NIRF. My admission process to the college was very good and very smooth after clearing my JEE I appeared for JOSAA counselling. I was interested in the CSE programme as my interest was in coding and during my JOSAA counselling, I was able to secure my seat for the CSE program of NIT Surathkal college which was really a very good option for me.
Course Curriculum Overview : The curriculum of the college was recently updated to provide us with the latest technological insights and knowledge. The curriculum helps us to understand the coding very deeply and we are provided with all possible information regarding the coding the college has a very good coding culture. The faculty of the college is also very good and cooperative. The faculty is properly aware of our mindset and they teach us accordingly. The teaching methods of the faculty is so simple that we are properly hooked in the class.
Class Size : 56
Course Fees : INR 151000 per year

Internships Opportunities : The college has very good internships offers for us. The internship is a very good option for us to gain professional experience. The college placement committee is the one that helps us to choose good companies for internships. The average stipend for an internship was around 65k.
Placement Experience : The college placements standards are pretty high and we are provided with one of the best industrial packages. The highest salary package was around 51 LPA and the average salary package was 21 LPA which good return on investment. Academic hard work is paid off in terms of good package offers. The placement cell is full of professionals that guide us during the college placement drive. Few of the batchmates received pre-placement packages during the internship.
Loan/ Scholarship Provisions : The college complete fee is around 6 lakh which can be on the little higher side but in comparison to many colleges of such stature the fee is quite low and the average salary package is around 21 lakh which is a very good return. The college provides scholarships on a merit base and scholarship for SC/ST/PWD is also available. For more details on the college scholarship program, one can visit the college's official website.
Campus Life : The college is very good. The college seniors behave in a very friendly manner as the college strictly follows a no-ragging policy. The college classrooms are properly ventilated. The college library is very good and it is the home of many resourceful books from around the world. The college has sports facilities like a basketball court, volleyball court and many indoor game facility is also available. The administrative staff is of the college are professional and very cooperative.
Hostel Facilities : The hostel has many facilities like 24 hours of WiFi facility, water and power supply. The hostel rooms are cleaned on daily basis. The hostel food is good and the menu is very vast. The wardens and the staff is very professional and maintain the hostel discipline properly. The hostel security is also very good. The hostel common room has LCD TV and some indoor games facility is also available on the hostel campus. The hostel has all kinds of facilities and amenities for us.
Hostel Fee : INR 57000 per year",9,12,9,70.01,16.50123479,-3,0
NITK,"Remarks : In order to take admission in NIT's, you will have to clear jee mains exam with a good rank. Admission in IIT'S is totally based on jee advance but for nit, you have to secure god percentile. IN 2021, we have 4 chances to improve our percentile. The best percentile is counted as the final percentile. In nit's, 50% of the seat s reserved for Home State students, and 50% for other state students.
Course Curriculum Overview : I choose Electric and Electronic (EEE) because I am interested in physics. I love circuit solving problem .NITK Surathkal faculty:student ratio is good. Because I am in 1st year and my classes are going on in online mode. My 1st semester faculties are experienced and clear all doubts.NITK Surathkal faculty researchers come under the top 2% of Sciencetists on Stanford University's list. In 1st year, we have to study all the courses that's why it becomes a bit difficult to maintain all the courses.
Class Size : 62
Course Fees : INR 125000 per year

Internships Opportunities : Companies recruit 3rd year NITK students as interns. If someone gets the internship after the third year, they will try to convert it into PPO (pre placement offer- get to join that company full time after graduation).
Placement Experience : Companies that visit NITK are Cypress, Texas Instruments, Qualcomm, Analog device, Western digital and more than 300 companies visit NITK Surathkal. In EEE department , almost 91 % of the student get placed. I want a good placement in software sector.
Loan/ Scholarship Provisions : companies recruit 3rd year students as interns. If someone gets an internship after the third year they try and convert it into a PPO (pre placement offer - get to join that company full - time after graduation).
Campus Life : Campus life is a very enjoyable at NITK. It is the only college in India that has its own private beach. You may go to the beach during the morning walk. Greenery i maintain everywhere. One of the annual fests is ""incident"" which is going to conducted in March, Our college have a central library. There are so many sports and extra co-curricular activities in college like volleyball, badminton, handball, gym, cricket, basketball etc.
Hostel Facilities : I am in 1st year. I have no experience with hostel facilities or Accommodation. But I saw the pics and some videos. Rooms are in good condition and well maintained. It has mega hostels for 1st year ug students.
Hostel Fee : INR 60000 per year",9,6,9.2,88.3,16.3408615,3,0
NITK,"Remarks : In order to take admission in NITs, you will have to clear JEE Mains. Anyone who is appearing in the 12th board or equivalent exam in the current year or 12th passed in PCM may apply for JEE Mains. Usually, JEE Main exam requires a minimum of 75% for the general category and 65% for the reserved category in the 12th class examination. However, due to online classes, NTA has discarded the percentage criteria and only the 12th pass certificate is required for registration. Students can appear in the JEE Main exam for three consecutive years and there is no age limit for the exam. The application form starts in December and ends in January and the application fee is RS 650 Indian rupees. You may find the application form at JEE mains NTA official site. In NITs, 50% of the seats are reserved for Home state students and 50% for other state students. 27% Reservation for OBC students, SC-15%, ST-7.5% , GEN-EWS- 10%. 20% supernumery seats are reserved for female students.
Course Curriculum Overview : I choose Electrical and Electronics (EEE) because I am interested in physics (especially in the electrical department). NITK Surathkal faculty: student ratio is around 1:25. I think this faculty: student ratio is good. Because I am in 1st year and my classes are going online for the 1st semester so I don't have much idea about the faculties. But my 1st semester faculties are experienced and clear all our doubts. However, NITK Surathkal faculty researchers come under the top 2% of Scientists on Stanford University's list. And this is the one idea of why I choose NITK. Coming to the exams every week we have one or two quizzes and one assignment. However some professors may take surprise tests in class. That's why no one should bunk the class and be prepared for the surprise tests. We have mid semester and end semester exams. If you prepare well you will get above average marks. In your 1st year, you will have to study all the courses that's why it becomes a bit difficult to maintain all the courses.
Class Size : 62
Course Fees : INR 62500 per year

Internships Opportunities : Companies recruit 3rd year NITK students as interns. If someone gets an internship after the third year they try and convert it to a PPO (pre placement offer- get to join that company full-time upon graduation).
Placement Experience : Companies that visit NITK are Cypress, Texas Instruments, Qualcomm, Analog device, Western digital and a lot more of around 300 companies visit NITK Surathkal. In my EEE department, almost 91% of the students get placed. I want to go for higher studies after getting the degree.
Loan/ Scholarship Provisions : Tuition fees are 62500 per semester and some extra fees sum up to 77000 per year. And the hostel fees is around 28000 per semester. My family income is between 1-5 Lakhs and I am getting 2/3rd fee remission in tuition fees. If your family income is less than one lakh then your tuition fees will be fully remitted. If your family income is between 1-5 lakhs then you will get 2/3rd fee remission in tuition fees. No tuition fees for SC-ST students. You may get a Merit cum means scholarship(MCM) if you come under 25% of the students in your class and your family income is less than 4.5 lakhs. And the amount worts 10000 per year. However, in 1st year JEE main rank will be considered for the MCM scholarship.
Campus Life : Campus life is very enjoyable at NITK. It is the only NIT that has its own private beach. You may go to the beach during the morning and evening times for a walk. Greenery is maintained everywhere. Infrastructure and cleanliness are well maintained. One of the annual fests is ""incident"" which is going to be conducted in March. Our college has a central library. You will find so many books in the library. The library is well infrastructured and has wifi connection all the time. Online access to the library is also available. Classrooms are well equipped with the required amenities. There are so many sports and extra co-curricular activities in the college. Like volleyball , badminton, handball, gym etc .
Hostel Facilities : Didn't go to college until now. So don't have much idea about the hostel rooms. But I have seen the pics and some videos. The rooms are nice and well maintained. It has mega hostels for 1st year ug students.",3,1,9.5,89.4,14.64956069,2,0
NITK,"Remarks : While doing my research I was looking for a government college for the MBA program and my research stopped at NIT Surathkal. NIT Surathkal is one of the renowned names in the field of education and the placement record of the college is also quite impressive. The candidate must clear its CAT or MAT exam and must secure 50% (45% marks for SC/ST students) in any stream from a recognized institute. I opted for NIT Surathkal because after visiting the campus the vibe of the college was great. The placement record for MBA students was also good and faculties were good. The admission process of the college is also very smooth in comparison to other government colleges.
Course Curriculum Overview : The curriculum of the college is according to the latest industrial standards. The curriculum consists of all the important changes and management concepts. The curriculum is designed to impart students with theoretical knowledge and practical knowledge to develop their managerial skills and knowledge to lead the industries.
Class Size : 55
Course Fees : INR 135000 per year

Internships Opportunities : The internship is mandatory and part of the college curriculum. The college placement cell will help you out to identify companies for you for the internship program. The stipend depends on the tenure of your internship that ranges from Rs.15000/- to Rs. 78000/-. If you are lucky enough you could receive the pre-placement offers. You can also opt for off-campus placement offers.
Placement Experience : The placement record of the college is 100%. The college placement committee is quite supportive and helpful. The committee completely guides you and helps- you out during the placement drive. The college also attracts start-ups for placement drives. The highest package for our batch was 18 LPA and the average package was around 10 LPA. Most of the students during our batch were placed in different start-ups. Companies like ISRO, BEL, BEL-CRL, GAIL, Intel, Microsoft, Google, Apple, L&T, ACM, Flipkart, etc visited the campus during the college placement drive. I also receive the package of 12 LPA from Microsoft.
Loan/ Scholarship Provisions : The college also provides a scholarship program for merit students under the Meri Cum Scholarship program. The college provides scholarships under various programs like Commonwealth Scholarship and Pradeep Gundappa Memorial Scholarship. Scholarship for SC/ST/PD students is also available. You can visit the college's official website to know more about the scholarship details of the college.
Campus Life : The college is equipped with students all around India from different cultures. There are students from different backgrounds, states, and cultures there is a lot to learn from the different cultures. The college is a true depiction of the cultural diversity of India. The library of the college is equipped with lots of books from all around the world. The college is equipped with facilities like a swimming pool, basketball court, volleyball court, and many more. The classrooms are big and properly ventilated.
Hostel Facilities : The hostel rooms are big and rooms are available for sharing and single occupancy according to the seniority of the program. The rooms are very well cleaned and maintained. The food of the mess is good. North Indian and South Indian menu is available and there is also a canteen that operates till 2:00 AM night and we can order food through the in house app. The mess food is very hygienic too. The warden the hostel staff are quite cooperative. The hostel is equipped with all the facilities that are needed for students.
Hostel Fee : INR 18400 per year
Faculty : The faculty of the college is highly trained and experienced. Most of the faculty are of PhD level and have done their research work from the top institutes of India and abroad. The faculty is helpful and motivate us and guide us throughout the program. The students can approach the faculty any time to clear their doubts and the faculty also helps us without any problem.",7,1,9,79.39,15.43399784,6,0
NITK,"Remarks : Being at NIT Surathkal was one of the greatest achievements of my life. It was a pleasure to be at the institute and have a degree that pays me well in return today. To get into the college, CAT score made a friendly remark for me. I took the CAT and scored an 92.75 percentile. I am a commerce graduate and chose this college because of the college prices and the fact that it is a government institute with a well-known brand name.
Course Curriculum Overview : The college's course structure is ordinary, and the faculty is neither good nor awful. All of the faculty members have a Ph.D. from a different university, such as IIT Mumbai, IIT Kharagpur, University of Hyderabad, NITK itself, Mysore University, University of Calicut, and Mangalore University.
Course Fees : INR 256000 per year

Placement Experience : NIT Surathkal placements were pretty decent at my time, a most of 20 out of 26 students were hired, with the remaining six being turned down by companies such as Robert Bosch, Practo, Oracle, Infiniti Research, Quest Global, Capital through, Axis Bank, Tonguestun, TCS, Mindtree, Metal, and Future. These companies' first average package was 7 lacs, with the highest package being 10 lacs and the lowest package being 5 lacs.
Loan/ Scholarship Provisions : When it comes to the fee structure of NITK, the fees are lower when compared to other B schools. The fee structure for the first year summed up to 1.28 Lakhs. I haven't heard of any scholarships for obc and general category students, but the college does offer a scholarship for sc/st students. I don't have all of the information on the sc/st award, but yes, a loan is available to pay the costs.
Campus Life : Since there are over 4000 students enrolled in B.Tech, MCA, MBA, M.Tech, and M.sc programmes, there are students from various backgrounds, states, cultures, and religions. The gender ratio is low, and workshops and debate competitions are held on a regular basis. The college also has engineers who conduct various types of competitions at the national level and distribute prizes.",3,2,8.6,78.61,20.31597387,1,0
NITK,"Remarks : NITK surathkal is one of the best colleges in India for B tech engineering. To take admission in this college is a dream for many students. As I am from the computer science department I can tell about the ranking of it, it's just sky level like in JEE mains you will have to score 99.80 pr and above or student's rank should be 1000 around to take admission in CSE dept. After getting this rank students can take admission through the jossa counseling in online mode. Jossa counseling will start after the completion of jee advance results and they will provide all details regarding counseling. The atmosphere at the learning level is just amazing. The faculty of the College is fantastic they do their best to provide maximum knowledge to the students. As everyone knows that placement of computer science department is almost 100% from last many years. Apart from this in this year i.e. 2021 NITK surathkal is ranked 10 among all the IIT nit colleges all over India.
Course Curriculum Overview : As I am interested in computer technology so it is pleasure for me to join the CSE department. Faculty members are just enough can say more than required too. The benefit of this is we can solve our doubts easily and speedily. The student ratio in each branch is almost the same. In the CSE dept, there are approximately 130-140 students. Faculty professors are just amazing. They are highly qualified. And the teaching method is also great. At the start of each semester, faculty provides us the brief information about each course and how the course will go on in during the semester. We are provided with an academic calendar too. In the calander we have approximate dates for the exams and holidays. We have often quizzes and assignments. And 2 main exams mid sem exam and end sem exam. Quizzes and assignment marks are also included in grades at the final. The weightage of all exams is different. End sem exam weightage is highest among all. And the exam level is very high. We need to do much effort to get good marks.
Class Size : 67
Course Fees : INR 150000 per year

Internships Opportunities : We have many major projects during the academic year. We work on the latest and future advance technology to make better things.Some project names : 1.Bootstrapping Kubernetes the Hard Way -A hands-on approach to developing and deploying a reliable, robust and secure container orchestration system from the ground up 2.Chatbot for Nitk - Rasa Chatbot which answers location-based queries 3. NBA predictions - A study on various methods to predict results of NBA games and lineups. 4.CodePal - A Visual Studio Code Extension to help Codeforces Users Code with Convenience. 5.Human parsing - Multi Purpose Deep Learning Segmentation Framework for 2-D Human Images
Placement Experience : From the 3rd semester, students can start internships for knowledge of how work and job will go in future. And in the last year official offer from companies starts. Around 300 or more than a that number of companies visit the campus for job offers and each company is very well known like Google, microsoft, amazon ,Adobe , etc. In the computer science department percentage of students getting placed is almost 100% . And the package offered by the company are also very great. Average package of CSE dept is 18 lakhs per annum and general average is 10 lakh per annum
Loan/ Scholarship Provisions : The fee structure is quite flexible. If any student is financially weak then college provides much relief in the fees. And there are many scholarship opportunities available to the students. They can apply for any eligible scholarship and get it. The placement criteria are also great. Students have to maintain 7 cgpa to sit in the placements. Many companies like Google, Microsoft comes to the campus to offer the job. So any student can develop their personality to grab any big offer. Internships may start in the 3rd sem accordingly. As currently, I m studying in the 2nd year I don't have much idea about stipends money. But yes if a student does any internship then he or she will be getting a stipend from the respective company.
Campus Life : I haven't seen college campuses till now due to this covid pandemic But as heard from seniors it sounds very amazing as we have a private beach in our college. We have a swimming pool, badminton Cort, football ground, basketball cort and many more. We have many fests during the academic year. We also have an amazing big library too. In the college, there are many exclusive and nonexclusive clubs and we have many events from which we can learn many things, we can develop our personality, can boost confidence, etc. The name of the exclusive clubs is ACM ,IEEE, ISTE , IE ,IET . These clubs are very much beneficial for students' resumes.
Hostel Facilities : Not have an Idea due to online classes. But I am pretty sure that hostel's life is amazing. We have 4-5 mega hostel blocks and are apart from these other blocks also. Girls' and boys' hostel is different. We have a mess in each block.
Hostel Fee : INR 18400 per year",10,3,9.3,80.82,15.31243519,7,0
NITK,"Remarks : It's national ranking. its in top 10 NIRF which is justified by the quality of research work that undergoes in NITK also the campus is beautiful, several student activities are encouraged, clean hostels, good teachers, amazing placements, on par with IITs
Course Curriculum Overview : I selected PhD due to interest in research. This program in one on one. There will be a course work exam at the end of first 6 months. after which the student under the guidance of his/her guide should present the research problem statement and work towards it. Number of publications is the criteria for completion of program. The student should have minimum two SCI indexed papers.
Course Fees : INR 35000 per year
Placement Experience : The average package goes upto 8lpa and highest had been 54lpa. Circuit branches like CS, IT, ECE generally get better placements compared to other branches. Many well known companies come for placements like Google, microsoft, Amazon etc.

Fee Structure And Facilities : Fees is minimal 35K per sem. which decreases as the student progresses. all govt. scholarships are available. master's and PhD students also get stipend as a part TA duties.
Campus Life : Great social life. College has its own beach. Several student activities are conducted. Excellent sports infrastructure. Best swimming pool amongst all institutions in India. 51 clubs run by students.
Hostel Facilities : Provides both north indian as well as south indian style food. Food quality is good. Campus also has multiple night canteens which stay open till 2:00am. An in house application is also used to order food delivery to one's hostel
Admission : Yes. both written test as well as written test. questions for written test were from gate syllabus. interview is having two parts first includes presentation of the desired problem statement followed by knowledge and depth in several subjects.",4,0,9.5,84.68,16.68888889,4,0
